B0101 B0101,0.0 0.0,0.0 0.0.1,INDIA INDIA,Total Total,10-14 15-19,132709212.0 120526449.0,69418835.0 63982396.0,63290377.0 56544053.0,3244439.0 17703310.0,2033172.0 12721891.0,1211267.0 4981419.0,1542262.0 3054963.0,779362.0 1645507.0,762900.0 1409456.0,2808324.0 9458107.0,1450309.0 5330282.0,1358015.0 4127825.0,1263407.0 6501739.0,726515.0 4165965.0,536892.0 2335774.0,125114187.0 90310069.0,65155992.0 44284716.0,59958195.0 46025353.0,2853891.0 15134928.0,1577333.0 8423500.0,1276558.0 6711428.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,50-59,261110.0,139907.0,121203.0,127506.0,111918.0,15588.0,4353.0,1866.0,2487.0,15916.0,9488.0,6428.0,7479.0,4922.0,2557.0,113335.0,16635.0,96700.0,8430.0,2115.0,6315.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,60-69,159966.0,84150.0,75816.0,39183.0,35969.0,3214.0,2551.0,1529.0,1022.0,8765.0,5889.0,2876.0,3609.0,2660.0,949.0,109467.0,40763.0,68704.0,5253.0,2380.0,2873.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,70-79,78093.0,39809.0,38284.0,12897.0,11965.0,932.0,886.0,600.0,286.0,3130.0,2152.0,978.0,1080.0,790.0,290.0,61180.0,25092.0,36088.0,1615.0,773.0,842.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,80+,32628.0,16132.0,16496.0,4625.0,4146.0,479.0,290.0,199.0,91.0,1153.0,710.0,443.0,479.0,289.0,190.0,26560.0,11077.0,15483.0,820.0,343.0,477.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,Age not stated,4276.0,2888.0,1388.0,1279.0,1163.0,116.0,52.0,43.0,9.0,214.0,128.0,86.0,118.0,71.0,47.0,2731.0,1554.0,1177.0,187.0,63.0,124.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,15-59,2239150.0,1229428.0,1009722.0,909139.0,794673.0,114466.0,41436.0,18014.0,23422.0,161464.0,92944.0,68520.0,116115.0,68843.0,47272.0,1127111.0,323797.0,803314.0,363016.0,138367.0,224649.0
B0101,1.0,0.0,State - JAMMU & KASHMIR (01),Urban,60+,270687.0,140091.0,130596.0,56705.0,52080.0,4625.0,3727.0,2328.0,1399.0,13048.0,8751.0,4297.0,5168.0,3739.0,1429.0,197207.0,76932.0,120275.0,7688.0,3496.0,4192.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,Total,6864602.0,3481873.0,3382729.0,2062501.0,1438989.0,623512.0,471861.0,187205.0,284656.0,1025060.0,417179.0,607881.0,607677.0,320831.0,286846.0,3305180.0,1438500.0,1866680.0,308724.0,122735.0,185989.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,5-9,591177.0,311457.0,279720.0,4424.0,2416.0,2008.0,19475.0,9954.0,9521.0,7712.0,3877.0,3835.0,1808.0,986.0,822.0,559566.0,295210.0,264356.0,4341.0,2355.0,1986.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,10-14,639224.0,338240.0,300984.0,10577.0,6047.0,4530.0,59368.0,30129.0,29239.0,25060.0,12263.0,12797.0,7628.0,3879.0,3749.0,544219.0,289801.0,254418.0,8330.0,4583.0,3747.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,15-19,640461.0,336729.0,303732.0,59579.0,39298.0,20281.0,75409.0,38445.0,36964.0,66257.0,32229.0,34028.0,50938.0,27969.0,22969.0,439216.0,226757.0,212459.0,62128.0,34202.0,27926.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,20-24,643866.0,323720.0,320146.0,198287.0,135758.0,62529.0,58945.0,25446.0,33499.0,130145.0,57418.0,72727.0,115682.0,61531.0,54151.0,256489.0,105098.0,151391.0,93015.0,43772.0,49243.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,25-29,589160.0,290125.0,299035.0,272500.0,189861.0,82639.0,42307.0,14608.0,27699.0,135328.0,55023.0,80305.0,105030.0,53965.0,51065.0,139025.0,30633.0,108392.0,53394.0,17110.0,36284.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,30-34,546357.0,271253.0,275104.0,283592.0,198958.0,84634.0,35444.0,10701.0,24743.0,123919.0,48907.0,75012.0,86452.0,44701.0,41751.0,103402.0,12687.0,90715.0,29931.0,6343.0,23588.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,35-39,517966.0,258230.0,259736.0,282043.0,196971.0,85072.0,32168.0,9172.0,22996.0,114777.0,43590.0,71187.0,72495.0,37712.0,34783.0,88978.0,8497.0,80481.0,20239.0,3487.0,16752.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,40-49,840688.0,419911.0,420777.0,467133.0,327335.0,139798.0,50376.0,13442.0,36934.0,178824.0,63215.0,115609.0,92138.0,48289.0,43849.0,144355.0,15919.0,128436.0,20973.0,4477.0,16496.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,50-59,597547.0,300969.0,296578.0,305990.0,219970.0,86020.0,40044.0,11260.0,28784.0,123814.0,44003.0,79811.0,47042.0,25111.0,21931.0,127699.0,25736.0,101963.0,9245.0,3067.0,6178.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,60-69,389979.0,193851.0,196128.0,118253.0,80440.0,37813.0,33823.0,12954.0,20869.0,79781.0,36599.0,43182.0,20558.0,11982.0,8576.0,158122.0,63858.0,94264.0,4762.0,2348.0,2414.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,70-79,206293.0,98559.0,107734.0,44032.0,30638.0,13394.0,17524.0,7754.0,9770.0,29617.0,15033.0,14584.0,5615.0,3396.0,2219.0,115120.0,45134.0,69986.0,1398.0,621.0,777.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,80+,106737.0,48465.0,58272.0,13832.0,9710.0,4122.0,6396.0,3108.0,3288.0,8659.0,4502.0,4157.0,1618.0,953.0,665.0,77850.0,31145.0,46705.0,579.0,220.0,359.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,Age not stated,10163.0,5353.0,4810.0,2259.0,1587.0,672.0,582.0,232.0,350.0,1167.0,520.0,647.0,673.0,357.0,316.0,6155.0,3014.0,3141.0,389.0,150.0,239.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,15-59,4376045.0,2200937.0,2175108.0,1869124.0,1308151.0,560973.0,334693.0,123074.0,211619.0,873064.0,344385.0,528679.0,569777.0,299278.0,270499.0,1299164.0,425327.0,873837.0,288925.0,112458.0,176467.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Total,60+,703009.0,340875.0,362134.0,176117.0,120788.0,55329.0,57743.0,23816.0,33927.0,118057.0,56134.0,61923.0,27791.0,16331.0,11460.0,351092.0,140137.0,210955.0,6739.0,3189.0,3550.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,Total,6176050.0,3110345.0,3065705.0,1822109.0,1247874.0,574235.0,465723.0,184322.0,281401.0,1001552.0,404162.0,597390.0,594985.0,312602.0,282383.0,2886666.0,1273987.0,1612679.0,253013.0,101392.0,151621.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,5-9,537559.0,282441.0,255118.0,3971.0,2141.0,1830.0,19337.0,9882.0,9455.0,7390.0,3694.0,3696.0,1718.0,934.0,784.0,506861.0,266724.0,240137.0,3768.0,2027.0,1741.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,10-14,580265.0,305500.0,274765.0,9623.0,5393.0,4230.0,59047.0,29971.0,29076.0,24535.0,11984.0,12551.0,7432.0,3760.0,3672.0,487060.0,258152.0,228908.0,7244.0,3965.0,3279.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,15-19,575991.0,300554.0,275437.0,53412.0,34073.0,19339.0,74692.0,38005.0,36687.0,64618.0,31170.0,33448.0,49744.0,27149.0,22595.0,383269.0,197306.0,185963.0,53133.0,29015.0,24118.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,20-24,573439.0,285167.0,288272.0,177218.0,118214.0,59004.0,58000.0,24895.0,33105.0,126883.0,55459.0,71424.0,113176.0,59988.0,53188.0,211338.0,86599.0,124739.0,75888.0,35648.0,40240.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,25-29,523605.0,255016.0,268589.0,240181.0,163679.0,76502.0,41545.0,14237.0,27308.0,131866.0,53037.0,78829.0,102610.0,52454.0,50156.0,110013.0,24063.0,85950.0,41980.0,13331.0,28649.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,30-34,485375.0,239272.0,246103.0,249101.0,171351.0,77750.0,34745.0,10431.0,24314.0,120796.0,47278.0,73518.0,84584.0,43581.0,41003.0,80733.0,10212.0,70521.0,23238.0,5026.0,18212.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,35-39,459275.0,227906.0,231369.0,247010.0,169790.0,77220.0,31490.0,8943.0,22547.0,111836.0,42101.0,69735.0,70897.0,36699.0,34198.0,68939.0,7072.0,61867.0,15707.0,2888.0,12819.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,40-49,745428.0,368626.0,376802.0,406497.0,280678.0,125819.0,49472.0,13120.0,36352.0,174637.0,61051.0,113586.0,90357.0,47039.0,43318.0,114822.0,13777.0,101045.0,17427.0,3857.0,13570.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,50-59,535504.0,265790.0,269714.0,267974.0,189661.0,78313.0,39546.0,11034.0,28512.0,121491.0,42776.0,78715.0,46359.0,24586.0,21773.0,106493.0,22319.0,84174.0,8244.0,2673.0,5571.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,60-69,358359.0,177281.0,181078.0,110671.0,74071.0,36600.0,33525.0,12808.0,20717.0,78579.0,35873.0,42706.0,20298.0,11772.0,8526.0,135584.0,54529.0,81055.0,4222.0,2049.0,2173.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,70-79,190890.0,90811.0,100079.0,41566.0,28503.0,13063.0,17397.0,7684.0,9713.0,29217.0,14798.0,14419.0,5547.0,3350.0,2197.0,102710.0,39826.0,62884.0,1282.0,567.0,715.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,80+,100043.0,45339.0,54704.0,12931.0,8983.0,3948.0,6353.0,3086.0,3267.0,8556.0,4438.0,4118.0,1597.0,940.0,657.0,72203.0,28832.0,43371.0,527.0,206.0,321.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,Age not stated,9386.0,4899.0,4487.0,1954.0,1337.0,617.0,574.0,226.0,348.0,1148.0,503.0,645.0,666.0,350.0,316.0,5710.0,2833.0,2877.0,353.0,140.0,213.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,15-59,3898617.0,1942331.0,1956286.0,1641393.0,1127446.0,513947.0,329490.0,120665.0,208825.0,852127.0,332872.0,519255.0,557727.0,291496.0,266231.0,1075607.0,361348.0,714259.0,235617.0,92438.0,143179.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Rural,60+,649292.0,313431.0,335861.0,165168.0,111557.0,53611.0,57275.0,23578.0,33697.0,116352.0,55109.0,61243.0,27442.0,16062.0,11380.0,310497.0,123187.0,187310.0,6031.0,2822.0,3209.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,Total,688552.0,371528.0,317024.0,240392.0,191115.0,49277.0,6138.0,2883.0,3255.0,23508.0,13017.0,10491.0,12692.0,8229.0,4463.0,418514.0,164513.0,254001.0,55711.0,21343.0,34368.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,5-9,53618.0,29016.0,24602.0,453.0,275.0,178.0,138.0,72.0,66.0,322.0,183.0,139.0,90.0,52.0,38.0,52705.0,28486.0,24219.0,573.0,328.0,245.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,10-14,58959.0,32740.0,26219.0,954.0,654.0,300.0,321.0,158.0,163.0,525.0,279.0,246.0,196.0,119.0,77.0,57159.0,31649.0,25510.0,1086.0,618.0,468.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,15-19,64470.0,36175.0,28295.0,6167.0,5225.0,942.0,717.0,440.0,277.0,1639.0,1059.0,580.0,1194.0,820.0,374.0,55947.0,29451.0,26496.0,8995.0,5187.0,3808.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,20-24,70427.0,38553.0,31874.0,21069.0,17544.0,3525.0,945.0,551.0,394.0,3262.0,1959.0,1303.0,2506.0,1543.0,963.0,45151.0,18499.0,26652.0,17127.0,8124.0,9003.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,25-29,65555.0,35109.0,30446.0,32319.0,26182.0,6137.0,762.0,371.0,391.0,3462.0,1986.0,1476.0,2420.0,1511.0,909.0,29012.0,6570.0,22442.0,11414.0,3779.0,7635.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,30-34,60982.0,31981.0,29001.0,34491.0,27607.0,6884.0,699.0,270.0,429.0,3123.0,1629.0,1494.0,1868.0,1120.0,748.0,22669.0,2475.0,20194.0,6693.0,1317.0,5376.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,35-39,58691.0,30324.0,28367.0,35033.0,27181.0,7852.0,678.0,229.0,449.0,2941.0,1489.0,1452.0,1598.0,1013.0,585.0,20039.0,1425.0,18614.0,4532.0,599.0,3933.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,40-49,95260.0,51285.0,43975.0,60636.0,46657.0,13979.0,904.0,322.0,582.0,4187.0,2164.0,2023.0,1781.0,1250.0,531.0,29533.0,2142.0,27391.0,3546.0,620.0,2926.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,50-59,62043.0,35179.0,26864.0,38016.0,30309.0,7707.0,498.0,226.0,272.0,2323.0,1227.0,1096.0,683.0,525.0,158.0,21206.0,3417.0,17789.0,1001.0,394.0,607.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,60-69,31620.0,16570.0,15050.0,7582.0,6369.0,1213.0,298.0,146.0,152.0,1202.0,726.0,476.0,260.0,210.0,50.0,22538.0,9329.0,13209.0,540.0,299.0,241.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,70-79,15403.0,7748.0,7655.0,2466.0,2135.0,331.0,127.0,70.0,57.0,400.0,235.0,165.0,68.0,46.0,22.0,12410.0,5308.0,7102.0,116.0,54.0,62.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,80+,6694.0,3126.0,3568.0,901.0,727.0,174.0,43.0,22.0,21.0,103.0,64.0,39.0,21.0,13.0,8.0,5647.0,2313.0,3334.0,52.0,14.0,38.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,Age not stated,777.0,454.0,323.0,305.0,250.0,55.0,8.0,6.0,2.0,19.0,17.0,2.0,7.0,7.0,0.0,445.0,181.0,264.0,36.0,10.0,26.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,15-59,477428.0,258606.0,218822.0,227731.0,180705.0,47026.0,5203.0,2409.0,2794.0,20937.0,11513.0,9424.0,12050.0,7782.0,4268.0,223557.0,63979.0,159578.0,53308.0,20020.0,33288.0
B0101,2.0,0.0,State - HIMACHAL PRADESH (02),Urban,60+,53717.0,27444.0,26273.0,10949.0,9231.0,1718.0,468.0,238.0,230.0,1705.0,1025.0,680.0,349.0,269.0,80.0,40595.0,16950.0,23645.0,708.0,367.0,341.0
B0101,3.0,0.0,State - PUNJAB (03),Total,Total,27743338.0,14639465.0,13103873.0,8450936.0,7264631.0,1186305.0,296011.0,148000.0,148011.0,1150415.0,661526.0,488889.0,673937.0,431110.0,242827.0,17845976.0,6565308.0,11280668.0,1554976.0,621876.0,933100.0
B0101,3.0,0.0,State - PUNJAB (03),Total,5-9,2368019.0,1301682.0,1066337.0,23531.0,14337.0,9194.0,1753.0,945.0,808.0,27360.0,15198.0,12162.0,8237.0,4665.0,3572.0,2315375.0,1271202.0,1044173.0,23321.0,13076.0,10245.0
B0101,3.0,0.0,State - PUNJAB (03),Total,10-14,2583402.0,1445530.0,1137872.0,66822.0,48759.0,18063.0,9364.0,5362.0,4002.0,47815.0,27681.0,20134.0,20965.0,12780.0,8185.0,2459401.0,1363728.0,1095673.0,57302.0,34005.0,23297.0
B0101,3.0,0.0,State - PUNJAB (03),Total,15-19,2817683.0,1570180.0,1247503.0,396263.0,338041.0,58222.0,36175.0,22293.0,13882.0,126083.0,82205.0,43878.0,91976.0,63393.0,28583.0,2259162.0,1127641.0,1131521.0,388698.0,229756.0,158942.0
B0101,3.0,0.0,State - PUNJAB (03),Total,20-24,2776636.0,1465531.0,1311105.0,945741.0,821204.0,124537.0,45006.0,26326.0,18680.0,176782.0,113405.0,63377.0,130188.0,89381.0,40807.0,1609107.0,504596.0,1104511.0,419649.0,194091.0,225558.0
B0101,3.0,0.0,State - PUNJAB (03),Total,25-29,2463861.0,1270405.0,1193456.0,1166672.0,1003022.0,163650.0,37416.0,19166.0,18250.0,150572.0,89830.0,60742.0,99698.0,64970.0,34728.0,1109201.0,158387.0,950814.0,231211.0,66581.0,164630.0
B0101,3.0,0.0,State - PUNJAB (03),Total,30-34,2116539.0,1082533.0,1034006.0,1087604.0,929420.0,158184.0,31987.0,13893.0,18094.0,124243.0,67675.0,56568.0,75060.0,45331.0,29729.0,872705.0,71545.0,801160.0,121962.0,22381.0,99581.0
B0101,3.0,0.0,State - PUNJAB (03),Total,35-39,1989071.0,1010862.0,978209.0,1048282.0,887851.0,160431.0,30182.0,12085.0,18097.0,114957.0,59371.0,55586.0,66569.0,38717.0,27852.0,795650.0,51555.0,744095.0,91291.0,12571.0,78720.0
B0101,3.0,0.0,State - PUNJAB (03),Total,40-49,3376240.0,1727343.0,1648897.0,1782599.0,1524234.0,258365.0,46895.0,19113.0,27782.0,180198.0,92660.0,87538.0,95114.0,56630.0,38484.0,1366548.0,91336.0,1275212.0,113788.0,17333.0,96455.0
B0101,3.0,0.0,State - PUNJAB (03),Total,50-59,2211019.0,1149509.0,1061510.0,1110580.0,968620.0,141960.0,26048.0,11743.0,14305.0,99184.0,53118.0,46066.0,45056.0,28498.0,16558.0,975207.0,116028.0,859179.0,52768.0,11942.0,40826.0
B0101,3.0,0.0,State - PUNJAB (03),Total,60-69,1716178.0,855289.0,860889.0,580752.0,513402.0,67350.0,21962.0,11154.0,10808.0,71343.0,40371.0,30972.0,29864.0,18977.0,10887.0,1042121.0,290362.0,751759.0,39851.0,13547.0,26304.0
B0101,3.0,0.0,State - PUNJAB (03),Total,70-79,770138.0,402323.0,367815.0,179325.0,161521.0,17804.0,6802.0,4438.0,2364.0,22102.0,14209.0,7893.0,7765.0,5531.0,2234.0,561909.0,222155.0,339754.0,10325.0,4564.0,5761.0
B0101,3.0,0.0,State - PUNJAB (03),Total,80+,379501.0,186050.0,193451.0,52888.0,45993.0,6895.0,2048.0,1280.0,768.0,7736.0,4601.0,3135.0,2466.0,1609.0,857.0,316829.0,134176.0,182653.0,3418.0,1436.0,1982.0
B0101,3.0,0.0,State - PUNJAB (03),Total,Age not stated,41522.0,22272.0,19250.0,9877.0,8227.0,1650.0,373.0,202.0,171.0,2040.0,1202.0,838.0,979.0,628.0,351.0,29232.0,12641.0,16591.0,1392.0,593.0,799.0
B0101,3.0,0.0,State - PUNJAB (03),Total,15-59,17751049.0,9276363.0,8474686.0,7537741.0,6472392.0,1065349.0,253709.0,124619.0,129090.0,972019.0,558264.0,413755.0,603661.0,386920.0,216741.0,8987580.0,2121088.0,6866492.0,1419367.0,554655.0,864712.0
B0101,3.0,0.0,State - PUNJAB (03),Total,60+,2865817.0,1443662.0,1422155.0,812965.0,720916.0,92049.0,30812.0,16872.0,13940.0,101181.0,59181.0,42000.0,40095.0,26117.0,13978.0,1920859.0,646693.0,1274166.0,53594.0,19547.0,34047.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,Total,17344192.0,9093476.0,8250716.0,5107024.0,4417839.0,689185.0,249577.0,116756.0,132821.0,822598.0,461224.0,361374.0,513706.0,325672.0,188034.0,11164993.0,4097657.0,7067336.0,984862.0,381069.0,603793.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,5-9,1507022.0,827905.0,679117.0,14207.0,8746.0,5461.0,1420.0,759.0,661.0,12643.0,6979.0,5664.0,4467.0,2525.0,1942.0,1478752.0,811421.0,667331.0,14936.0,8388.0,6548.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,10-14,1668828.0,931366.0,737462.0,42747.0,31010.0,11737.0,8116.0,4485.0,3631.0,26754.0,15461.0,11293.0,13885.0,8422.0,5463.0,1591211.0,880410.0,710801.0,38868.0,22733.0,16135.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,15-19,1814427.0,1003831.0,810596.0,263448.0,224962.0,38486.0,30863.0,18204.0,12659.0,88157.0,57362.0,30795.0,69088.0,47381.0,21707.0,1431959.0,703303.0,728656.0,260771.0,150833.0,109938.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,20-24,1706833.0,888739.0,818094.0,593609.0,518570.0,75039.0,37082.0,20428.0,16654.0,125992.0,80202.0,45790.0,96825.0,66671.0,30154.0,950150.0,269539.0,680611.0,254681.0,112486.0,142195.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,25-29,1455456.0,738196.0,717260.0,668523.0,579366.0,89157.0,30752.0,14507.0,16245.0,106811.0,62464.0,44347.0,74115.0,48120.0,25995.0,649370.0,81859.0,567511.0,134363.0,35413.0,98950.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,30-34,1263506.0,636268.0,627238.0,626371.0,537883.0,88488.0,26851.0,10712.0,16139.0,90747.0,47604.0,43143.0,58117.0,34645.0,23472.0,519537.0,40069.0,479468.0,74241.0,12610.0,61631.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,35-39,1202842.0,604249.0,598593.0,613207.0,522456.0,90751.0,25442.0,9302.0,16140.0,85318.0,42258.0,43060.0,52387.0,29911.0,22476.0,478875.0,30233.0,448642.0,57477.0,7523.0,49954.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,40-49,2067586.0,1051489.0,1016097.0,1061769.0,914334.0,147435.0,39645.0,14767.0,24878.0,134582.0,66273.0,68309.0,75594.0,44235.0,31359.0,831590.0,56115.0,775475.0,75195.0,10819.0,64376.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,50-59,1319003.0,681659.0,637344.0,645626.0,568590.0,77036.0,22099.0,9235.0,12864.0,72753.0,37333.0,35420.0,35721.0,22124.0,13597.0,578525.0,66501.0,512024.0,35247.0,7033.0,28214.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,60-69,1150840.0,567649.0,583191.0,404042.0,356830.0,47212.0,19391.0,9394.0,9997.0,55278.0,30429.0,24849.0,24588.0,15421.0,9167.0,672129.0,170996.0,501133.0,28150.0,8569.0,19581.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,70-79,532089.0,280485.0,251604.0,128922.0,116470.0,12452.0,5856.0,3733.0,2123.0,16528.0,10696.0,5832.0,6253.0,4472.0,1781.0,380783.0,149586.0,231197.0,7478.0,3225.0,4253.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,80+,274781.0,135823.0,138958.0,37738.0,32919.0,4819.0,1738.0,1057.0,681.0,5499.0,3277.0,2222.0,1858.0,1223.0,635.0,229806.0,98570.0,131236.0,2441.0,996.0,1445.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,Age not stated,29610.0,15833.0,13777.0,6815.0,5703.0,1112.0,322.0,173.0,149.0,1536.0,886.0,650.0,808.0,522.0,286.0,20937.0,9071.0,11866.0,1014.0,441.0,573.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,15-59,10829653.0,5604431.0,5225222.0,4472553.0,3866161.0,606392.0,212734.0,97155.0,115579.0,704360.0,393496.0,310864.0,461847.0,293087.0,168760.0,5440006.0,1247619.0,4192387.0,891975.0,336717.0,555258.0
B0101,3.0,0.0,State - PUNJAB (03),Rural,60+,1957710.0,983957.0,973753.0,570702.0,506219.0,64483.0,26985.0,14184.0,12801.0,77305.0,44402.0,32903.0,32699.0,21116.0,11583.0,1282718.0,419152.0,863566.0,38069.0,12790.0,25279.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,Total,10399146.0,5545989.0,4853157.0,3343912.0,2846792.0,497120.0,46434.0,31244.0,15190.0,327817.0,200302.0,127515.0,160231.0,105438.0,54793.0,6680983.0,2467651.0,4213332.0,570114.0,240807.0,329307.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,5-9,860997.0,473777.0,387220.0,9324.0,5591.0,3733.0,333.0,186.0,147.0,14717.0,8219.0,6498.0,3770.0,2140.0,1630.0,836623.0,459781.0,376842.0,8385.0,4688.0,3697.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,10-14,914574.0,514164.0,400410.0,24075.0,17749.0,6326.0,1248.0,877.0,371.0,21061.0,12220.0,8841.0,7080.0,4358.0,2722.0,868190.0,483318.0,384872.0,18434.0,11272.0,7162.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,15-19,1003256.0,566349.0,436907.0,132815.0,113079.0,19736.0,5312.0,4089.0,1223.0,37926.0,24843.0,13083.0,22888.0,16012.0,6876.0,827203.0,424338.0,402865.0,127927.0,78923.0,49004.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,20-24,1069803.0,576792.0,493011.0,352132.0,302634.0,49498.0,7924.0,5898.0,2026.0,50790.0,33203.0,17587.0,33363.0,22710.0,10653.0,658957.0,235057.0,423900.0,164968.0,81605.0,83363.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,25-29,1008405.0,532209.0,476196.0,498149.0,423656.0,74493.0,6664.0,4659.0,2005.0,43761.0,27366.0,16395.0,25583.0,16850.0,8733.0,459831.0,76528.0,383303.0,96848.0,31168.0,65680.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,30-34,853033.0,446265.0,406768.0,461233.0,391537.0,69696.0,5136.0,3181.0,1955.0,33496.0,20071.0,13425.0,16943.0,10686.0,6257.0,353168.0,31476.0,321692.0,47721.0,9771.0,37950.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,35-39,786229.0,406613.0,379616.0,435075.0,365395.0,69680.0,4740.0,2783.0,1957.0,29639.0,17113.0,12526.0,14182.0,8806.0,5376.0,316775.0,21322.0,295453.0,33814.0,5048.0,28766.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,40-49,1308654.0,675854.0,632800.0,720830.0,609900.0,110930.0,7250.0,4346.0,2904.0,45616.0,26387.0,19229.0,19520.0,12395.0,7125.0,534958.0,35221.0,499737.0,38593.0,6514.0,32079.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,50-59,892016.0,467850.0,424166.0,464954.0,400030.0,64924.0,3949.0,2508.0,1441.0,26431.0,15785.0,10646.0,9335.0,6374.0,2961.0,396682.0,49527.0,347155.0,17521.0,4909.0,12612.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,60-69,565338.0,287640.0,277698.0,176710.0,156572.0,20138.0,2571.0,1760.0,811.0,16065.0,9942.0,6123.0,5276.0,3556.0,1720.0,369992.0,119366.0,250626.0,11701.0,4978.0,6723.0
B0101,3.0,0.0,State - PUNJAB (03),Urban,70-79,238049.0,121838.0,116211.0,50403.0,45051.0,5352.0,946.0,705.0,241.0,5574.0,3513.0,2061.0,1512.0,1059.0,453.0,181126.0,72569.0,108557.0,2847.0,1339.0,1508.0
